Date,GM,DELL,CPB,PEP,PG
2019-03-08,-0.0013141994021598213,-0.01468105444878276,0.002784165146955342,-0.007493547184201255,-0.0014207475223111388
2019-03-11,0.016583159330303632,0.034383914177735786,-0.003331576006029291,0.011802414465078348,0.011889198736727558
2019-03-12,0.0,0.010157047045141532,-0.023676905573960627,-0.00017162702418926923,0.004719760471341594
2019-03-13,0.004660919147546183,0.004570404496279767,0.006276611598199366,8.586509451236068e-05,0.011294128849983265
2019-03-14,-0.019845640182693858,0.0405822306450061,0.010490643496927632,-0.009263937693087754,0.0013838180113521226
2019-03-15,0.0010521226444779597,0.053340463448264375,0.01038117870465105,0.0013853040684037587,0.011054318811316799
2019-03-18,-0.0023640746867553686,0.004316744636384984,0.015273819561949287,0.013920045794491909,-0.009078560184139661
2019-03-19,0.007635519266783408,-0.000826612740057131,-0.007111438832161476,0.006992241563670287,0.0038420099959202147
2019-03-20,-0.03318527958131101,-0.013401747571788136,0.0005508588813596393,0.0019477311634803485,-0.0017663713359251654
2019-03-21,0.009459603142626394,0.018111681396910218,0.04240081124087358,0.009466011680225206,0.007569542597130274
2019-03-22,-0.024364425147738178,-0.019107206622338557,0.010037088855018084,0.010716637406755103,-0.00809824276386617
2019-03-25,0.008507167884486355,-0.03795134673917877,0.0010458252431637671,0.0010767340816975057,0.0029509865495442877
2019-03-26,0.0032653186318105654,0.027928061904900936,0.006269656044779026,0.009681534531043479,0.010396067706898604
2019-03-27,-0.007051612360537973,-0.02292398709947918,-0.01479744341346978,-0.0010654034197119522,-0.0011646131941212001
2019-03-28,0.012291768141235782,-0.010775227392551656,0.009222720015383823,-0.0004101642059516353,0.006316769143363876
2019-03-29,0.001079226139610423,0.031096360944902868,-0.004438509942218727,0.005827299868233826,0.004828679171986705
2019-04-01,0.01778982299301779,0.029647428566815792,-0.007343390517219883,-0.004487928198757429,-0.003940292649083577
2019-04-02,0.0013241573384417116,0.013900227669947585,-0.006076586729649502,-0.0026229233429614363,0.0010611066282839587
2019-04-03,0.015339806279716983,0.005222844321814524,-0.0098354417940002,-0.0009861917619413685,-0.0005783739012418243
2019-04-04,0.010419313477272318,-0.020295658051212695,0.00536928001846082,-0.0007404269809725417,-0.00250749032048303
2019-04-05,0.0038668867605404778,0.03082552451103049,0.021628717593197067,0.0012348179039685103,0.0021271831339435554
2019-04-08,0.003081779178172317,0.004662420566520664,0.007056863551753612,0.003124563996870444,0.012735018624408845
2019-04-09,-0.005120346684132637,-0.012162004813323968,0.02491601837698787,0.001393399416400376,-0.002953168707244491
2019-04-10,0.010036167675579799,0.02527116725916967,-0.0002556512588103299,-0.0010641656289551715,-9.535358848022923e-05
2019-04-11,0.002038121386439107,0.009006301379296922,0.013544650212526932,-0.003031724052285245,0.0009555030711840828
2019-04-12,0.00966176904662408,-0.00548062788150272,0.0037820787031419556,0.0046025832906997355,0.002959452011164876
2019-04-15,-0.003525472228207205,0.005825753066048378,0.0007536093706990155,0.011699303008581019,0.006377204223137589
2019-04-16,0.0022743570084819975,-0.017063241414517205,-0.010290990348255091,-0.010108444964449737,0.006526054845021445
2019-04-17,0.008320757398062817,-0.000637067107021827,-0.007608609737375649,0.037578810184843325,0.001665437169034334
2019-04-18,0.007751966835511492,0.0015936201337851674,0.006644411247443971,0.0006296451805998249,0.0018895520999102633
2019-04-22,-0.01985109012358388,0.0063643381976503655,-0.0017769874660752416,-0.005114439418459793,-0.0003772936074073474
2019-04-23,0.008354461008034386,0.027668047842764887,-0.010681567916737134,0.00514073137765747,-0.026884159370436755
2019-04-24,-0.002761848417575097,0.019230551972296173,0.00257060963507616,-0.0013375934958316238,0.005137710815463992
2019-04-25,-0.015357458790979273,0.011320748420370341,-0.021025732247139106,-0.006224288711467074,-0.003954052382507678
2019-04-26,0.01457422879012138,-0.024477498697149658,0.012048368344810045,0.0021405942289578483,0.024980403647917315
2019-04-29,0.008316664826719,0.0029070215206936645,-0.007764057603732222,0.002294396764312534,-0.010202169552591456
2019-04-30,-0.026493472545481067,0.028375287557259155,0.00912917160502591,0.010734870673674513,0.016224561569290863
2019-05-01,-0.005134807280520515,0.017356575388934647,-0.009563496124954995,-0.006325828758715124,-0.014556708828007636
2019-05-02,-0.012903170219202065,-0.00641598076023242,-0.010699193096943449,-0.0032222133391529573,0.006003944084801871
2019-05-03,0.014379137893229643,0.008218555187662346,0.00949609143307395,0.006623097070473483,0.004926460851115033
2019-05-06,-0.01829903547144851,-0.007423790379955664,-0.0015682104534566754,-0.0031330279804244743,-0.0037709091952311535
2019-05-07,0.011551525434360999,-0.01026545889387287,0.0005237474654444796,-0.010136034169547559,-0.009273168381996433
2019-05-08,-0.008305143528406611,-0.005778433631489888,0.00941672067401167,0.00031760119642276763,0.0035336693250151985
2019-05-09,-0.01648778588754507,-0.0001492131770297611,0.009587942942947958,0.00023800595867107255,-0.007899442859741979
2019-05-10,0.008248991635298797,0.0010434711787870032,-0.00564685516368213,0.015549317025454812,0.01697992987512431
2019-05-13,-0.03510152802418065,-0.04645619596809458,-0.0005160209410924876,-0.006639968352913916,0.000943510063747599
2019-05-14,0.013129040488699006,0.032948235984446406,-0.0012917848679195876,0.0019658945404603667,-0.004806414837787543
2019-05-15,0.008909320153647204,0.026454725198016282,0.008016795253499742,0.015226559145723462,0.010416657468407253
2019-05-16,0.0002678105881628312,0.027982411899307724,-0.0012824997605279664,0.007112386115573299,0.01321468760834743
2019-05-17,-0.010166114329669185,-0.005300655554110079,0.005137256644657917,0.0018423908039670867,-0.00610507561303042
2019-05-20,-0.0008108138078830596,-0.020596286156488453,-0.009711233491725091,-0.0039842533711811345,-0.001116817747903398
2019-05-21,0.004327958194297876,0.024264592325262013,-0.008516130045441606,-0.007231435070060854,-0.008944215467417527
2019-05-22,-0.04255323528503652,-0.00933242971712267,-0.01457571612290387,0.00790386812785604,0.0032904310681469706
2019-05-23,-0.0118143887695642,-0.04782592823922183,0.006603230616285094,-0.0007689367772929501,0.0003747660293895727
2019-05-24,-0.00028454352691531515,0.006392503526335913,-0.015219173827683674,-0.003616142712797865,-0.0006554757515261356
2019-05-28,-0.007688183478239852,0.004386063905314153,-0.019983995939800714,-0.014440106518110674,-0.020901739608066405
2019-05-29,-0.0017214399844315276,-0.0031622884807520624,-0.015225817690352361,0.004230873054286377,-0.0025848464149863526
2019-05-30,0.0008622042250434614,0.0031723202726072763,-0.011595725626171394,0.0034330477264286063,0.010941491954469473
2019-05-31,-0.04250429171162473,-0.10329773784579155,0.01424619469093158,-0.004743020213433535,-0.02297537523693749
2019-06-03,0.010797940492816682,-0.06196478661740301,0.029192753625877588,0.007656250052439306,0.008648371604602412
2019-06-04,0.06023736570145588,0.03258164316954626,0.019802029718805514,0.0006978315464223339,0.008477850595492775
2019-06-05,0.003078431323984443,-0.05513189828921894,0.10023629331668693,0.017974737555412013,0.019583448731590902
2019-06-06,-0.007614208640158715,-0.023302725350869413,0.025757299627608976,0.011844848569816602,0.006090052815775682
2019-06-07,0.008525269711462835,0.020101505102252837,0.0016273231827255152,0.011289681749820257,0.01294469435368617
2019-06-10,0.014652145278031048,-0.00184168704058707,-0.02483735297343459,0.0008991243219262923,-0.0004595116177100733
2019-06-11,0.005276201214701182,0.0025830463120004588,0.012377907728098547,-0.0029193694110994928,0.006070431476731919
2019-06-12,-0.014641052292032497,-0.024107397471269776,-0.0023513063926180466,-0.00045066550962979957,0.0027429339535107733
2019-06-13,0.009812380509798935,0.015085748489709117,0.004949421913503338,-0.0015020628620386889,0.011214323541987259
2019-06-14,-0.009994587038791969,-0.046628269877467265,-0.00891183227136938,-0.001579580274340131,0.002614675522734533
2019-06-17,0.013460426473399734,-0.013445151111783682,-0.021060182367569236,-0.0015821435555105623,-0.001888521648817476
2019-06-18,0.015495258103247922,0.01738100445917712,-0.012327736719411342,-0.0034713511037847145,-0.01252358626568073
2019-06-19,0.0021800481404252725,0.03708029371631549,0.009789416171142706,0.005982338454547209,0.007481828535628399
2019-06-20,0.004893816008922469,0.01853231420644952,-0.005574381590560784,0.009860637631197378,0.011954253056102981
2019-06-21,-0.0010820868803023131,-0.007719085400740289,-0.008286665661644488,-0.0014907062589636366,-0.004832654332034836
2019-06-24,0.0010832590607199322,-0.012780093328245812,-0.0039320413189088965,0.0013436258695636027,0.010161867185539464
2019-06-25,0.019480578914865765,-0.01857425896291698,0.012583340635095697,-0.002460019360197907,-0.005430169328006884
2019-06-26,0.011942737305514317,0.01758749140731619,-0.01413293540486893,-0.011135217351036508,-0.017812411293622654
2019-06-27,0.004982953164832882,-0.019162151241237657,-0.017547785665986915,-0.004761331076493569,0.00045541410893767953
2019-06-28,0.005480035943651762,-0.02700623813029257,0.008050158401686547,-0.004252369337733097,-0.0011841554365591422
2019-07-01,0.005709951526509993,0.014960625392860027,0.0012479380925509709,0.005643152846842803,0.007660715573765575
2019-07-02,-0.01058065637290484,0.012024723122937786,0.012961014787793212,0.004246759225781771,0.008960317596104828
2019-07-03,-0.004694797667580297,0.01418166207097138,0.025344565117060958,0.011779765402977205,0.02332248296117445
2019-07-05,0.008909803944472605,-0.010392974534530364,-0.002399937662331153,-0.007239302270437786,-0.008152238529143152
2019-07-08,-0.007013188739574572,-0.02062255999732221,-0.0016839037456193306,-0.0034579824990049746,0.007954179371727044
2019-07-09,-0.003923467809200054,-0.0037044058837281124,-0.0009638238228089069,-0.006186064237190481,-0.009995711271180707
2019-07-10,0.000525182638141386,0.02328789518357266,-0.0014469208296000735,0.020267418961076977,0.0074395304469296875
2019-07-11,0.008661435006855234,0.022757458314460743,-0.004385270020059062,-0.00044654497485874245,0.005538556195527011
2019-07-12,0.02029682555233303,0.005609555120133614,0.001223607235891988,-0.00796432951445214,0.005332919087649657
2019-07-15,0.003825404898828433,0.026775841193729555,0.00488749945888145,0.006527656418846117,0.004261411596553799
2019-07-16,0.0017785139857895427,0.014306426788666116,0.00413432077398701,-0.002608930344281002,0.003550287431311583
2019-07-17,-0.006847673827779177,0.00874840106885122,0.0014530168261852605,-0.007623324188540059,0.0004315729084276576
2019-07-18,-0.0010213971004924272,0.01575222244419705,0.007980622865069176,0.0007530995983853206,0.002135437447717159
2019-07-19,0.009202379714599473,-0.010280495216065777,-0.009836871806930603,-0.020996462890129353,-0.0037249301019280923
2019-07-22,0.009625128076301115,-0.006690243172948529,-0.003149833751521891,0.0014605690928448656,0.0025215718080773275
2019-07-23,0.021324670895110254,-0.017015158632531446,0.008021568809247315,0.0035308402846014886,-0.012575928234144884
2019-07-24,0.004175904362160532,0.013703495231290441,-0.022908420879888425,-0.01170259313984301,-0.010979304222382469
2019-07-25,-0.003180018920061145,-0.020455321277490612,-0.00296115094200744,-0.0017026093959376931,0.0015097046564997996
2019-07-26,0.0004907718772184655,0.003813251202062995,0.013861096510370263,0.017288083882711636,0.017380431716339517
2019-07-29,-0.002207536549694744,0.012482005142581576,0.009277317906316807,0.0023624027934137093,0.011069739306240889
2019-07-30,-0.006145547413148766,0.022512097147648458,0.007740885109868367,-0.007982890979602253,0.03801701054106377
2019-07-31,-0.0022259042809971152,0.008911317705305066,-0.007681424088518907,-0.020463001699568606,-0.01968262832914891
2019-08-01,-0.004709965197165378,-0.0008658453842058655,0.018626270217025898,-0.005241990350723036,-0.011097899609011197
2019-08-02,-0.009215504505454719,-0.09152367688975427,0.005461640221793962,0.006134879192207787,-0.0024842721688641545
2019-08-05,-0.019356398160405797,-0.03796994254000041,-0.026688553900383827,-0.0275170682740965,-0.028856341809912034
2019-08-06,0.0017943686939998482,0.006941706019079064,0.001213302463722421,0.016478875305978802,0.010612008436276632
2019-08-07,0.007932387474382185,-0.007681590746071221,0.007513025028026421,0.010518022826203843,0.010850435754567123
2019-08-08,0.018024795764078005,0.018856585256372016,0.0110658016547589,0.013225964927269906,0.016620727241574818
2019-08-09,-0.012219359324772139,-0.01753362459897645,-0.0057098405098320315,-0.0067198811245420265,-0.005619899814157003
2019-08-12,-0.018934576755485266,-0.01923457369449788,0.0076572181747676105,-0.001943879717028807,-0.00642251646324743
2019-08-13,0.003860064321432599,0.0012131453615229493,0.0035618057741171327,0.012309920010738828,0.010514604411691275
2019-08-14,-0.04665470828959972,-0.018578305620450264,-0.01893050828010867,-0.006234149667250111,-0.012452044321473732
2019-08-15,-0.019360099018917776,-0.03497946699316712,0.01688391787980037,0.012391811762623162,0.013818210808401732
2019-08-16,0.014532441351713832,0.03262260086649582,0.01138528575768949,0.007955754544572535,0.015248375790580138
2019-08-19,0.00972986648217189,0.01280203696523885,0.012898434030162331,0.006147499331631723,0.008894016462810184
2019-08-20,-0.010706822657936432,-0.011824612157341319,-0.002546577144452611,-0.003846995924927654,-0.011144495985759506
2019-08-21,0.004328993607514375,0.010521780997309715,0.004410236206056295,0.0021202276551495203,0.0025233005601541514
2019-08-22,0.0037715692277604518,0.0012251147310797794,0.009475305706031056,0.0024182023915719775,0.0018457582853681487
2019-08-23,-0.032205932367050716,-0.06586472167674717,-0.022893570851199585,-0.018015902693088504,-0.01758519952398585
2019-08-26,0.005268775074360743,0.0130977063070159,-0.0004686659782935365,0.026636867543399,0.017047379045429523
2019-08-27,-0.009931064981695825,-0.017453169138602065,-0.014299246691279244,0.0076268724631645135,0.010308473500699966
2019-08-28,0.01532474597832989,-0.006579011733529039,-0.0019024433292563758,0.003190798671831807,0.00705106474431294
2019-08-29,0.012897840319203935,0.03245028466346955,0.031927614337471155,0.006139536233566556,-0.0018121708502466527
2019-08-30,0.004876688057370737,0.10177469768905545,0.039020988290479286,0.005219553394246068,-0.007839635039560644
2019-09-03,-0.004853021385935907,-0.008926778473648311,0.009555440750175892,0.005339231323357341,0.009398630685997222
2019-09-04,0.03603349190360006,0.002545463035086737,-0.007924198043284925,0.012294274316464904,0.015243840231545791
2019-09-05,0.02297960898602147,0.03359373114420183,-0.00998441345922041,-0.016027947648788343,-0.0036521735682739642
2019-09-06,0.001290861336586735,0.008314439310628474,0.008068047235255005,0.010222067318818251,0.0008960473266674818
2019-09-09,0.02062928834853528,0.017428824279264177,-0.008670383147456606,-0.00706136913420452,-0.005697076873795726
2019-09-10,0.0,0.021919387164428317,0.029154440609368226,-0.003958927117026834,-0.018744476501428187
2019-09-11,-0.0030320126417485715,-0.0032444582940196476,0.01677928462045264,0.0036803770046798245,0.01159494682250628
2019-09-12,-0.0098833105310705,-0.020795697346409514,0.010501468223288235,0.0068201548341007,0.012369101838727747
2019-09-13,-0.005374780316078631,-0.011819011192940265,-0.01845169597445051,-0.006191144745402832,-0.005294481613966839
2019-09-16,-0.04246037528154534,0.011026006166777957,0.009939519510575812,-0.01143362077405674,-0.01940722670697248
2019-09-17,0.02902468522528201,-0.004621020087885674,-0.001069659549496338,0.006079385267593995,0.011774650371820572
2019-09-18,-0.002872981552428877,-0.019498724056730476,-0.0023560478140255414,-0.001473724121266451,0.002063446513892453
2019-09-19,-0.010476790732413477,0.0045454695001165835,0.0006440002631518116,-0.00014772119889849833,0.00403577174882086
2019-09-20,-0.010852109063852589,-0.02243581584372112,0.0032182063763261937,-0.005683385887458869,0.002789260067046051
2019-09-23,-0.0034787200435936194,0.02102210051814768,-0.0021385884984088666,0.005419073667898511,0.008017014365293118
2019-09-24,-0.012620945436630948,-0.013978071948570925,-0.010930250387723661,-0.0005908338387244916,0.0031651970230224258
2019-09-25,0.009246784821933307,0.029501923416979547,0.008884371673824054,-0.001994640740634157,-0.0047732212286377695
2019-09-26,0.013473506588048023,-0.02958679385976193,0.003006717696599326,0.004663547268093371,0.010486176528521796
2019-09-27,-0.005052144835695271,-0.023010618649131676,0.0036402344893182725,-0.0008843288612385702,0.002091515826925461
2019-09-30,0.0016036206508938111,0.017860595239008514,0.001066600801454154,0.01106217701219836,-0.0015252175774462806
2019-10-01,-0.03655277241138011,-0.004242191657931493,-0.0021311124691849592,0.001969325624908924,-0.00426126004175531
2019-10-02,-0.03960103791076097,-0.016653670938373666,-0.014096393738344148,-0.024968998792016528,-0.02236561713784213
2019-10-03,0.008650230853099794,0.005514025303779757,0.01321475009995332,0.02978936813602928,0.005450810985430321
2019-10-04,-0.0020011487596426347,-0.015472164609196093,0.01218721927926869,0.017037539258205614,0.018564180562110844
2019-10-07,-0.004583258273816226,0.004973246534772491,-0.007182043489209811,-0.01382935182600964,-0.009354759720683115
2019-10-08,-0.0250359733440072,-0.033848108985645275,-0.004893581745300413,-0.007951383643866827,-0.015548638528214087
2019-10-09,0.007674247639370746,0.013317021384156469,0.008832301282436505,0.004444701206609336,0.008682637024345574
2019-10-10,0.015231488759175349,-0.00930038199152039,0.010463603332889981,0.00028997572536337834,-0.0003279126814584865
2019-10-11,0.02625488691639366,0.02653052246461507,-0.009509827629458734,-0.001812882579132813,-0.006970758262756727
2019-10-14,-0.0019678449439213264,0.007554788345130792,-0.0008535394873360191,-0.001380517083406585,-0.008588602616819152
2019-10-15,0.021408378166286823,0.008879173057482204,-0.004697655401623146,-0.008148249856161693,-0.023740074888971896
2019-10-16,0.010755635091693971,-0.01153924468222367,0.012014373415293989,0.0006601702189106273,0.0028157402329616055
2019-10-17,-0.012551146505265676,-0.0033635596456896844,0.016747927355909242,0.003958408090327881,-0.0013187453902675506
2019-10-18,-0.0005525625236744158,-0.009926587957402644,-0.008340071929496928,-0.005183901819248549,0.007202328970699057
2019-10-21,-0.006635287729946815,0.0024061056325734853,0.00693854998939103,-0.0009544360011867203,0.01370569116580489
2019-10-22,0.010575974244881214,-0.00019996828307167203,-0.004594033928196906,0.003967257307925465,0.026032934568364974
2019-10-23,0.008262239505758773,0.006402555682399447,0.0027270913780210737,0.005780593322181282,0.006711316072929963
2019-10-24,-0.021578782467597146,0.014115347957686764,-0.015062647824694353,0.003201111363646536,0.014552793877730563
2019-10-25,0.025684056937614885,0.013134689837733804,-0.013169033581235556,-0.009064781480106143,-0.012340665655139249
2019-10-28,-0.0027218817888852165,-0.001741472601638261,0.0021524953357843213,-0.000512369587526651,0.0018661247965015004
2019-10-29,0.04284928460314541,0.0321767162625719,-0.0015035471861617467,-0.003587991541598945,0.0009718551059534342
2019-10-30,-0.007851500758936147,0.009389714523644788,-0.0047322867278082326,0.0060256507059741615,0.010841450331500635
2019-10-31,-0.019783618941501824,-0.01599999059817836,0.0008645152677408952,0.0019726361623850774,-0.0034416907717874645
2019-11-01,0.02179764453189459,0.006617448533215997,0.004966461191797444,-0.001750022833231335,-0.005140035553424904
2019-11-04,0.011061393588231327,0.011269684907992517,-0.004297223524100113,-0.012926129298781008,-0.0387505211690754
2019-11-05,-0.004167689643478578,0.010958498891779467,0.0032369193242283156,-0.008508473596895882,-0.0014277462554783682
2019-11-06,0.004969902196439335,-0.0018372159501591767,0.0023660513497736346,0.003208695480684254,0.011942840873217175
2019-11-07,0.0018219724233474732,-0.0003681340385771614,-0.0038626313958366465,-0.008330681256773609,-0.00581782563522848
2019-11-08,0.004676507523862838,0.0,-0.0036623400271961204,-0.0014252500144068536,0.0006687872331672118
2019-11-11,0.0012930681358258589,0.0038666128340723027,-0.003891770002931949,-0.005558531538801703,-0.003090907629000217
2019-11-12,-0.0033574319716018763,0.01669114754744161,0.006729055825350327,-0.0030970235200777907,-0.0005029320637741641
2019-11-13,-0.03627881815469458,-0.011726427610545431,0.02134524016058381,0.009925872850141904,0.011570381081867032
2019-11-14,-0.010486776862744018,0.004928839958680431,-0.0063330736168109025,0.00030008676587489624,-0.0012432620510334225
2019-11-15,0.002445689126261197,0.010717557554105861,0.004461224183399448,0.0036002150167238067,0.0003321946481449345
2019-11-18,-0.0073190601584190995,-0.0012580620990237934,0.016074630961429692,0.0018682218638805814,0.011199497214740672
2019-11-19,-0.0065538586785822694,0.011516923102718346,0.002497810153071489,0.0038044145488749237,-0.00385614827076175
2019-11-20,-0.030236442210837544,-0.016723044859276004,0.0024918531130133648,-0.006168106489503944,0.007165301729129103
2019-11-21,-0.017290152181216434,-0.028225025599338815,-0.029826138530978374,0.0012712993468502187,-0.015945793295363386
2019-11-22,0.019036728945365677,-0.0018618443704218057,-0.000213521558645291,0.0011946629448207347,-0.00041539554794445266
2019-11-25,0.013586093682437461,0.02704713768536715,-0.0006407014795143384,-0.001790045685589936,0.001828833919045758
2019-11-26,0.0027925704136744223,-0.03396295792242676,0.0064103911735278185,0.013972988627206862,0.014521737361034903
2019-11-27,0.006404838928780077,-0.05395745716843292,-0.0008491898728613112,0.001547507081634869,-0.004089747032597457
2019-11-29,-0.003873834033741752,-0.036367228335183355,-0.010412280759164672,-0.0005882921204755087,0.0024639937842030335
2019-12-02,-0.00333331071284948,-0.01587964703681155,0.012239729274446276,0.0003678756214955392,0.005407146970095589
2019-12-03,-0.009754872933846137,-0.006705777982515038,0.009333977988440045,-0.0030909139647196104,0.001874115956500555
2019-12-04,0.007599438481744825,0.005907219948449116,0.018705162098608286,0.013583294959087278,0.01285078791482741
2019-12-05,-0.0031054957203263678,-0.007130964316363064,-0.01733035136134331,-3.6831737630693695e-05,0.0007227287506390567
2019-12-06,0.006513647402959677,-0.004647150796094457,0.0025194911872594705,0.007481436922554874,-0.003450528633343497
2019-12-09,-0.0045019425123408174,0.011247781222808673,0.010261820798384225,-0.0014558917287847972,0.005475537182463741
2019-12-10,-0.007631638855850276,-0.006086015867686867,0.0031095174235751255,-0.006488881796633872,-0.004805050071231554
2019-12-11,0.003702759064608818,0.0073902199876723085,-0.008472906386521872,0.006090951868868988,0.0031384669220120287
2019-12-12,0.024404010295448808,0.03751837269971969,-0.005627301412214902,0.0005832401351673067,-0.0007220421163709467
2019-12-13,-0.012465213019968835,-0.0030302530001642403,0.003143970632722981,0.005540433563423264,0.007224899355020131
2019-12-16,0.012903161604299385,0.0028368217867913437,0.002089262406799852,-0.006379804840258241,0.0007171807273420594
2019-12-17,0.005538463930240933,0.00889068717908792,-0.004169902173957629,-0.0064935563091461646,-0.0019908964926454997
2019-12-18,0.027540757817757555,0.0014019343372859705,0.00963126645632073,-0.0014686768750262758,-0.010374462696654985
2019-12-19,-0.0013402916625958605,-0.0022000006001006156,0.0,0.0036772473106572168,0.007338105861252497
2019-12-20,-0.0002682716088909798,-0.005411864508715891,0.019701367438841766,0.01062513155903666,0.003522369248891044
2019-12-23,-0.01288593492311918,0.016928553219482723,-0.0012201600188752604,-0.0063807919012857095,-0.0036694300439958916
2019-12-24,-0.0051672058008076505,0.007332649769522082,0.002443475466685774,-0.0010941312579397788,0.002562059897229574
2019-12-26,-0.0027337581132965694,0.02321454341645146,-0.004265745926395947,-0.0014615047070910547,0.0
2019-12-27,0.0021931298673361077,-0.01980376594014599,0.008975918223484092,0.006218640104788564,0.006947724477039285
2019-12-30,-0.003282602494688369,-0.0013731370376979246,-0.004245650066029949,-0.005307534315986295,-0.012847967870688426
2019-12-31,0.0043908613339629365,0.00942843359038048,0.003451547098791252,-0.001023172228642677,0.003454686886558589
2020-01-02,0.021311685125865232,0.017513306260758865,-0.018818236491888185,-0.006219301783543907,-0.011929566269043512
